"code","studysite","species","species_scientific_name","species_common_name","investigator","lon","lat","url","all_investigators"
"MORC003","Ta'Adlount","CDAT","Cedrus atlantica (Endl.) Manetti ex Carrière","Atlantic cedar","Stockton, C.W.",-5.6,32.38,"https://www.ncdc.noaa.gov/paleo/study/4992","Stockton, C.W.; Chbouki, N.; Harlan, T.P.; Meko, D.M.; Adams, R.K."
"MORC001","Tounfite","CDAT","Cedrus atlantica (Endl.) Manetti ex Carrière","Atlantic cedar","Stockton, C.W.",-5.25,32.42,"https://www.ncdc.noaa.gov/paleo/study/4993","Stockton, C.W.; Chbouki, N.; Harlan, T.P.; Meko, D.M.; Adams, R.K."
"UT501","Uinta Mountains Site C","PSME","Pseudotsuga menziesii (Mirb.) Franco","Douglas-fir","Stockton, C.W.",-109.95,40.57,"https://www.ncdc.noaa.gov/paleo/study/4994","Stockton, C.W.; Harsha, J.B.; Jacoby, G.C."
"AZ062","Upper Watershed Bright Angel Creek","PSME","Pseudotsuga menziesii (Mirb.) Franco","Douglas-fir","Stockton, C.W.",-112.07,36.33,"https://www.ncdc.noaa.gov/paleo/study/4995","Stockton, C.W."
"NV055","Wall Canyon","PIMO","Pinus monophylla Torr. & Frém.","singleleaf pinyon","Stockton, C.W.",-117.23,38.68,"https://www.ncdc.noaa.gov/paleo/study/4996","Stockton, C.W."
"NV053","White Horse Summit","PIMO","Pinus monophylla Torr. & Frém.","singleleaf pinyon","Stockton, C.W.",-114.22,40.4,"https://www.ncdc.noaa.gov/paleo/study/4997","Stockton, C.W."
"MN018","Wolsfeld Woods","ACSH","Acer saccharum Marsh.","sugar maple","Stockton, C.W.",-93.57,45,"https://www.ncdc.noaa.gov/paleo/study/4998","Stockton, C.W."
"WY014","Alcova Reservoir Site A","PIPO","Pinus ponderosa Douglas ex C. Lawson","ponderosa pine","Stokes, M.A.",-106.73,42.52,"https://www.ncdc.noaa.gov/paleo/study/4999","Stokes, M.A.; Harlan, T.P."
"WY015","Alcova Reservoir Site B","PIPO","Pinus ponderosa Douglas ex C. Lawson","ponderosa pine","Stokes, M.A.",-106.73,42.53,"https://www.ncdc.noaa.gov/paleo/study/5000","Stokes, M.A.; Harlan, T.P."
"CO046","Antonito Site A","PSME","Pseudotsuga menziesii (Mirb.) Franco","Douglas-fir","Stokes, M.A.",-106.18,37.07,"https://www.ncdc.noaa.gov/paleo/study/5001","Stokes, M.A.; Harlan, T.P."
"TX001","Big Bend Boot Spring","PSME","Pseudotsuga menziesii (Mirb.) Franco","Douglas-fir","Stokes, M.A.",-103.3,29.25,"https://www.ncdc.noaa.gov/paleo/study/5002","Stokes, M.A.; Harlan, T.P."
"TX002","Big Bend Pine Canyon","PIPO","Pinus ponderosa Douglas ex C. Lawson","ponderosa pine","Stokes, M.A.",-103.23,29.27,"https://www.ncdc.noaa.gov/paleo/study/5003","Stokes, M.A.; Harlan, T.P."
"CO053","Black Canyon of the Gunnison River","PSME","Pseudotsuga menziesii (Mirb.) Franco","Douglas-fir","Stokes, M.A.",-107.7,38.57,"https://www.ncdc.noaa.gov/paleo/study/5004","Stokes, M.A.; Harlan, T.P."
"CO060","Chicago Creek","PSME","Pseudotsuga menziesii (Mirb.) Franco","Douglas-fir","Stokes, M.A.",-105.63,39.68,"https://www.ncdc.noaa.gov/paleo/study/5005","Stokes, M.A.; Harlan, T.P."
"NM001","Cloudcroft","PIED","Pinus edulis Engelm.","pinyon","Stokes, M.A.",-105.75,32.93,"https://www.ncdc.noaa.gov/paleo/study/5006","Stokes, M.A.; Harlan, T.P."
"NM006","Cloudcroft Low","PIED","Pinus edulis Engelm.","pinyon","Stokes, M.A.",-105.82,32.95,"https://www.ncdc.noaa.gov/paleo/study/5007","Stokes, M.A.; Harlan, T.P."
"AZ045","Defiance East (Fort Defiance)","PIPO","Pinus ponderosa Douglas ex C. Lawson","ponderosa pine","Stokes, M.A.",-109.12,35.83,"https://www.ncdc.noaa.gov/paleo/study/5008","Stokes, M.A."
"AZ046","Defiance West (Defiance/Nazlini)","PSME","Pseudotsuga menziesii (Mirb.) Franco","Douglas-fir","Stokes, M.A.",-109.43,35.87,"https://www.ncdc.noaa.gov/paleo/study/5009","Stokes, M.A.; Harlan, T.P."
"CO052","Eagle CO","PSME","Pseudotsuga menziesii (Mirb.) Franco","Douglas-fir","Stokes, M.A.",-106.87,39.65,"https://www.ncdc.noaa.gov/paleo/study/5010","Stokes, M.A.; Harlan, T.P."
"CO063","Eagle East (Job 105 Reworked)","PIED","Pinus edulis Engelm.","pinyon","Stokes, M.A.",-106.72,39.67,"https://www.ncdc.noaa.gov/paleo/study/5011","Stokes, M.A.; Harlan, T.P."
"MEXI006","El Salto  2 Sites","PSME","Pseudotsuga menziesii (Mirb.) Franco","Douglas-fir","Stokes, M.A.",-105.6,23.33,"https://www.ncdc.noaa.gov/paleo/study/5012","Stokes, M.A.; Harlan, T.P.; Holmes, R.L."
"MEXI009","El Salto Santa Rita Tunnel","PSME","Pseudotsuga menziesii (Mirb.) Franco","Douglas-fir","Stokes, M.A.",-105.52,23.75,"https://www.ncdc.noaa.gov/paleo/study/5013","Stokes, M.A.; Harlan, T.P.; Holmes, R.L."
"MEXI008","El Salto West Sierra Madre","PSME","Pseudotsuga menziesii (Mirb.) Franco","Douglas-fir","Stokes, M.A.",-105.6,23.33,"https://www.ncdc.noaa.gov/paleo/study/5014","Stokes, M.A.; Harlan, T.P.; Holmes, R.L."
"CO049","Escalante Forks","PIED","Pinus edulis Engelm.","pinyon","Stokes, M.A.",-108.33,38.67,"https://www.ncdc.noaa.gov/paleo/study/5015","Stokes, M.A.; Harlan, T.P."
"AZ105","Escudilla-Paddy Creek","PSME","Pseudotsuga menziesii (Mirb.) Franco","Douglas-fir","Stokes, M.A.",-109.13,33.95,"https://www.ncdc.noaa.gov/paleo/study/5016","Stokes, M.A."
"AZ036","Granite Mountain (Northwest of Prescott)","PIPO","Pinus ponderosa Douglas ex C. Lawson","ponderosa pine","Stokes, M.A.",-112.53,34.65,"https://www.ncdc.noaa.gov/paleo/study/5017","Stokes, M.A.; Harlan, T.P."
"AZ066","Hard Rock","PIED","Pinus edulis Engelm.","pinyon","Stokes, M.A.",-110.28,36.2,"https://www.ncdc.noaa.gov/paleo/study/5018","Stokes, M.A.; Harlan, T.P."
"AZ143","Hualapai Laguna Tank","PIPO","Pinus ponderosa Douglas ex C. Lawson","ponderosa pine","Stokes, M.A.",-113.08,35.95,"https://www.ncdc.noaa.gov/paleo/study/5019","Stokes, M.A."
"AZ109","Hualapai Peak","PSME","Pseudotsuga menziesii (Mirb.) Franco","Douglas-fir","Stokes, M.A.",-113,35,"https://www.ncdc.noaa.gov/paleo/study/5020","Stokes, M.A."
"AZ127","Jacob Lake","PIPO","Pinus ponderosa Douglas ex C. Lawson","ponderosa pine","Stokes, M.A.",-112.23,36.73,"https://www.ncdc.noaa.gov/paleo/study/5021","Stokes, M.A."
"AZ030","June Tank","PIED","Pinus edulis Engelm.","pinyon","Stokes, M.A.",-112.92,36.53,"https://www.ncdc.noaa.gov/paleo/study/5022","Stokes, M.A.; Harlan, T.P."
"AZ129","Kaibab Plateau","PIED","Pinus edulis Engelm.","pinyon","Stokes, M.A.",-112.1,36.63,"https://www.ncdc.noaa.gov/paleo/study/5023","Stokes, M.A."
"WY010","Laramie Site A Woods Creek","PSME","Pseudotsuga menziesii (Mirb.) Franco","Douglas-fir","Stokes, M.A.",-106.08,41.1,"https://www.ncdc.noaa.gov/paleo/study/5024","Stokes, M.A.; Harlan, T.P."
"WY011","Laramie Site B Woods Creek","PIPO","Pinus ponderosa Douglas ex C. Lawson","ponderosa pine","Stokes, M.A.",-106.08,41.1,"https://www.ncdc.noaa.gov/paleo/study/5025","Stokes, M.A.; Harlan, T.P."
"AZ104","Little Wolf Pass","PIED","Pinus edulis Engelm.","pinyon","Stokes, M.A.",-113.73,36.75,"https://www.ncdc.noaa.gov/paleo/study/5026","Stokes, M.A.; Harlan, T.P."
"NM007","Luna","PIPO","Pinus ponderosa Douglas ex C. Lawson","ponderosa pine","Stokes, M.A.",-109.02,33.85,"https://www.ncdc.noaa.gov/paleo/study/5027","Stokes, M.A.; Harlan, T.P."
"AZ026","Mayer","PIPO","Pinus ponderosa Douglas ex C. Lawson","ponderosa pine","Stokes, M.A.",-112.35,34.38,"https://www.ncdc.noaa.gov/paleo/study/5028","Stokes, M.A.; Harlan, T.P."
"AZ027","Mogollon Rim","PSME","Pseudotsuga menziesii (Mirb.) Franco","Douglas-fir","Stokes, M.A.",-111,34.38,"https://www.ncdc.noaa.gov/paleo/study/5029","Stokes, M.A.; Harlan, T.P."
"AZ029","Mount Trumbull","PIED","Pinus edulis Engelm.","pinyon","Stokes, M.A.",-113.17,36.42,"https://www.ncdc.noaa.gov/paleo/study/5030","Stokes, M.A.; Harlan, T.P."
"AZ032","Mount Trumbull Site A June Tank Tuweep","PIED","Pinus edulis Engelm.","pinyon","Stokes, M.A.",-113,36,"https://www.ncdc.noaa.gov/paleo/study/5031","Stokes, M.A.; Harlan, T.P."
"CO050","New North Park","PSME","Pseudotsuga menziesii (Mirb.) Franco","Douglas-fir","Stokes, M.A.",-106.33,40.92,"https://www.ncdc.noaa.gov/paleo/study/5032","Stokes, M.A.; Harlan, T.P."
"UT505","Nine Mile Canyon High","PSME","Pseudotsuga menziesii (Mirb.) Franco","Douglas-fir","Stokes, M.A.",-110.3,39.78,"https://www.ncdc.noaa.gov/paleo/study/5033","Stokes, M.A.; Harlan, T.P."
"AZ044","Nutrioso","PIED","Pinus edulis Engelm.","pinyon","Stokes, M.A.",-109.12,34.03,"https://www.ncdc.noaa.gov/paleo/study/5034","Stokes, M.A.; Harlan, T.P."
"NM020","Organ Mountains Site 3","PSME","Pseudotsuga menziesii (Mirb.) Franco","Douglas-fir","Stokes, M.A.",-106.55,32.35,"https://www.ncdc.noaa.gov/paleo/study/5035","Stokes, M.A.; Naylor, T.H.; Harlan, T.P."
"WY018","Pedro Mountains A  Alcova A  Seminoe","PIPO","Pinus ponderosa Douglas ex C. Lawson","ponderosa pine","Stokes, M.A.",-106.85,42.35,"https://www.ncdc.noaa.gov/paleo/study/5036","Stokes, M.A.; Harlan, T.P."
"WY017","Pedro Mountains Site A Prarie","PIPO","Pinus ponderosa Douglas ex C. Lawson","ponderosa pine","Stokes, M.A.",-106.85,42.37,"https://www.ncdc.noaa.gov/paleo/study/5037","Stokes, M.A.; Harlan, T.P."
"WY016","Pedro Mountains Site B Prarie","PIFL","Pinus flexilis E. James","limber pine","Stokes, M.A.",-106.85,42.35,"https://www.ncdc.noaa.gov/paleo/study/5038","Stokes, M.A.; Harlan, T.P."
"MEXI013","Rancho Escondido (New Road)","PIPO","Pinus ponderosa Douglas ex C. Lawson","ponderosa pine","Stokes, M.A.",-108.25,30.13,"https://www.ncdc.noaa.gov/paleo/study/5039","Stokes, M.A.; Harlan, T.P.; Holmes, R.L."
"MEXI011","Rancho Escondido 2 Sites","PIPO","Pinus ponderosa Douglas ex C. Lawson","ponderosa pine","Stokes, M.A.",-108.25,30.17,"https://www.ncdc.noaa.gov/paleo/study/5040","Stokes, M.A.; Harlan, T.P.; Holmes, R.L."
"MEXI012","Rancho Escondido Sierra Madre","PIPO","Pinus ponderosa Douglas ex C. Lawson","ponderosa pine","Stokes, M.A.",-108.25,30.17,"https://www.ncdc.noaa.gov/paleo/study/5041","Stokes, M.A.; Holmes, R.L.; Harlan, T.P."
"AZ047","Red Butte","PIED","Pinus edulis Engelm.","pinyon","Stokes, M.A.",-112.03,35.75,"https://www.ncdc.noaa.gov/paleo/study/5042","Stokes, M.A.; Harlan, T.P."
"CO055","Salida","PSME","Pseudotsuga menziesii (Mirb.) Franco","Douglas-fir","Stokes, M.A.",-105.93,38.48,"https://www.ncdc.noaa.gov/paleo/study/5043","Stokes, M.A.; Harlan, T.P."
"MEXI001","San Pedro Martir Low","PIPO","Pinus ponderosa Douglas ex C. Lawson","ponderosa pine","Stokes, M.A.",-115.5,31.17,"https://www.ncdc.noaa.gov/paleo/study/5044","Stokes, M.A.; Harlan, T.P.; Clemans, S."
"AZ504","Santa Rita Mountains High (Florida Canyon)","PSME","Pseudotsuga menziesii (Mirb.) Franco","Douglas-fir","Stokes, M.A.",-110.85,31.72,"https://www.ncdc.noaa.gov/paleo/study/5045","Stokes, M.A.; Harlan, T.P.; Fellows, P.L."
"MEXI016","Sierra del Carmen Los Cojos","PIED","Pinus edulis Engelm.","pinyon","Stokes, M.A.",-102.62,28.97,"https://www.ncdc.noaa.gov/paleo/study/5046","Stokes, M.A.; Stockton, C.W."
"NM004","Silver Springs Canyon","PSME","Pseudotsuga menziesii (Mirb.) Franco","Douglas-fir","Stokes, M.A.",-105.67,33,"https://www.ncdc.noaa.gov/paleo/study/5047","Stokes, M.A.; Harlan, T.P."
"MEXI018","Tres Rios Sierra Madre","PIPO","Pinus ponderosa Douglas ex C. Lawson","ponderosa pine","Stokes, M.A.",-108.5,30.33,"https://www.ncdc.noaa.gov/paleo/study/5048","Stokes, M.A.; Harlan, T.P.; Holmes, R.L."
"AZ502","Tuweep","PIED","Pinus edulis Engelm.","pinyon","Stokes, M.A.",-113.13,36.47,"https://www.ncdc.noaa.gov/paleo/study/5049","Stokes, M.A.; Harlan, T.P."
"CO061","Upper Gunnison","PSME","Pseudotsuga menziesii (Mirb.) Franco","Douglas-fir","Stokes, M.A.",-106.87,38.68,"https://www.ncdc.noaa.gov/paleo/study/5050","Stokes, M.A.; Harlan, T.P."
"AZ049","Walnut Canyon National Monument","PIPO","Pinus ponderosa Douglas ex C. Lawson","ponderosa pine","Stokes, M.A.",-111.52,35.18,"https://www.ncdc.noaa.gov/paleo/study/5051","Stokes, M.A.; Harlan, T.P."
"AZ050","Walnut Canyon Site A","PSME","Pseudotsuga menziesii (Mirb.) Franco","Douglas-fir","Stokes, M.A.",-111.5,35.18,"https://www.ncdc.noaa.gov/paleo/study/5052","Stokes, M.A.; Harlan, T.P."
"UT507","Water Canyon Bryce Canyon National Park","PIPO","Pinus ponderosa Douglas ex C. Lawson","ponderosa pine","Stokes, M.A.",-112.1,37.67,"https://www.ncdc.noaa.gov/paleo/study/5053","Stokes, M.A.; Harlan, T.P."
"NM502","Wofford Lookout Cloudcroft","PSME","Pseudotsuga menziesii (Mirb.) Franco","Douglas-fir","Stokes, M.A.",-105.72,32.93,"https://www.ncdc.noaa.gov/paleo/study/5054","Stokes, M.A.; Harlan, T.P."
"NM097","Wofford Lookout Tower","PSME","Pseudotsuga menziesii (Mirb.) Franco","Douglas-fir","Stokes, M.A.",-105.7,32.98,"https://www.ncdc.noaa.gov/paleo/study/5055","Stokes, M.A.; Harlan, T.P."
"AUST109","Bierhaeuslberg","PINI","Pinus nigra J.F. Arnold","Austrian pine","Strumia, G.",16.25,48.12,"https://www.ncdc.noaa.gov/paleo/study/5056","Strumia, G."
"AUST110","Kammersteinhuette","PINI","Pinus nigra J.F. Arnold","Austrian pine","Strumia, G.",16.25,48.12,"https://www.ncdc.noaa.gov/paleo/study/5057","Strumia, G."
"AUST111","Parapluiberg","PINI","Pinus nigra J.F. Arnold","Austrian pine","Strumia, G.",16.25,48.12,"https://www.ncdc.noaa.gov/paleo/study/5058","Strumia, G."
"AUST112","Weinerwald","QUPE","Quercus petraea (Matt.) Liebl. = Quercus sessiliflora Salisb.","durmast oak","Strumia, G.",16.25,48.12,"https://www.ncdc.noaa.gov/paleo/study/5059","Strumia, G."
"ME","Basin Pond","PIST","Pinus strobus L.","eastern white pine","Swain Henselman, A.M.",-70.05,44.47,"https://www.ncdc.noaa.gov/paleo/study/5060","Swain Henselman, A.M."
"ME10","Basin Pond","TSCA","Tsuga canadensis (L.) Carr.","eastern hemlock","Swain Henselman, A.M.",-70.05,44.47,"https://www.ncdc.noaa.gov/paleo/study/5061","Swain Henselman, A.M."
"MN002","Beyond Munker Island","PIRE","Pinus resinosa Aiton","red pine","Swain Henselman, A.M.",-90.9,48.22,"https://www.ncdc.noaa.gov/paleo/study/5062","Swain Henselman, A.M.; Fritts, H.C.; Conrad, L."
"ME1","Cathedral Pines","PIRE","Pinus resinosa Aiton","red pine","Swain Henselman, A.M.",-70.45,45.17,"https://www.ncdc.noaa.gov/paleo/study/5063","Swain Henselman, A.M."
"PA","Ely Lake","TSCA","Tsuga canadensis (L.) Carr.","eastern hemlock","Swain Henselman, A.M.",-75.83,41.77,"https://www.ncdc.noaa.gov/paleo/study/5064","Swain Henselman, A.M."
"MN005","Saganaga Lake Summed","PIRE","Pinus resinosa Aiton","red pine","Swain Henselman, A.M.",-90.9,48.22,"https://www.ncdc.noaa.gov/paleo/study/5066","Swain Henselman, A.M.; Fritts, H.C.; Conrad, L."
"NM555","Abouselman Spring","PIPO","Pinus ponderosa Douglas ex C. Lawson","ponderosa pine","Swetnam, T.W.",-106.62,35.8,"https://www.ncdc.noaa.gov/paleo/study/5067","Swetnam, T.W.; Caprio, A.C.; Lynch, A.M."
"NM558","Baca","PIPO","Pinus ponderosa Douglas ex C. Lawson","ponderosa pine","Swetnam, T.W.",-106.57,35.82,"https://www.ncdc.noaa.gov/paleo/study/5068","Swetnam, T.W.; Caprio, A.C.; Lynch, A.M."
"CO527","Big Elk Meadows","PIPO","Pinus ponderosa Douglas ex C. Lawson","ponderosa pine","Swetnam, T.W.",-105.42,40.22,"https://www.ncdc.noaa.gov/paleo/study/5069","Swetnam, T.W.; Lynch, A.M.; Raimo, B.J."
"NM563","Burned Mountain","PIPO","Pinus ponderosa Douglas ex C. Lawson","ponderosa pine","Swetnam, T.W.",-106.2,36.67,"https://www.ncdc.noaa.gov/paleo/study/5070","Swetnam, T.W.; Harlan, T.P.; Kennedy Sutherland, E."
"NM548","Cabresto Canyon","PIED","Pinus edulis Engelm.","pinyon","Swetnam, T.W.",-105.47,36.73,"https://www.ncdc.noaa.gov/paleo/study/5071","Swetnam, T.W.; Harlan, T.P.; Kennedy Sutherland, E."
"NM549","Cabresto Canyon","PIPO","Pinus ponderosa Douglas ex C. Lawson","ponderosa pine","Swetnam, T.W.",-105.47,36.73,"https://www.ncdc.noaa.gov/paleo/study/5072","Swetnam, T.W.; Caprio, A.C.; Lynch, A.M."
"NM556","Cat Mesa","PIPO","Pinus ponderosa Douglas ex C. Lawson","ponderosa pine","Swetnam, T.W.",-106.62,35.78,"https://www.ncdc.noaa.gov/paleo/study/5073","Swetnam, T.W.; Caprio, A.C.; Lynch, A.M."
"OR029","Cross Canyon Oregon","PIPO","Pinus ponderosa Douglas ex C. Lawson","ponderosa pine","Swetnam, T.W.",-117.68,45.97,"https://www.ncdc.noaa.gov/paleo/study/5074","Swetnam, T.W.; Baisan, C.H.; Wickman, B.E."
"CO526","Devil's Gulch","PIPO","Pinus ponderosa Douglas ex C. Lawson","ponderosa pine","Swetnam, T.W.",-105.47,40.42,"https://www.ncdc.noaa.gov/paleo/study/5075","Swetnam, T.W.; Lynch, A.M.; Raimo, B.J."
"NM559","Elephant Rock","PIPO","Pinus ponderosa Douglas ex C. Lawson","ponderosa pine","Swetnam, T.W.",-105.43,36.7,"https://www.ncdc.noaa.gov/paleo/study/5076","Swetnam, T.W.; Caprio, A.C.; Lynch, A.M."
"NM561","Elk Canyon","PIPO","Pinus ponderosa Douglas ex C. Lawson","ponderosa pine","Swetnam, T.W.",-106.53,33.05,"https://www.ncdc.noaa.gov/paleo/study/5077","Swetnam, T.W.; Caprio, A.C.; Lynch, A.M."
"NM550","Fenton Lake","PIPO","Pinus ponderosa Douglas ex C. Lawson","ponderosa pine","Swetnam, T.W.",-106.67,35.88,"https://www.ncdc.noaa.gov/paleo/study/5078","Swetnam, T.W.; Caprio, A.C.; Lynch, A.M."
"NM551","Garcia Park","PIPO","Pinus ponderosa Douglas ex C. Lawson","ponderosa pine","Swetnam, T.W.",-105.37,36.33,"https://www.ncdc.noaa.gov/paleo/study/5079","Swetnam, T.W.; Harlan, T.P.; Kennedy Sutherland, E."
"OR030","Grizzly Bear","PIPO","Pinus ponderosa Douglas ex C. Lawson","ponderosa pine","Swetnam, T.W.",-117.72,45.97,"https://www.ncdc.noaa.gov/paleo/study/5080","Swetnam, T.W.; Baisan, C.H.; Wickman, B.E."
"NM562","Hoosier Canyon","PIPO","Pinus ponderosa Douglas ex C. Lawson","ponderosa pine","Swetnam, T.W.",-106.35,32.7,"https://www.ncdc.noaa.gov/paleo/study/5081","Swetnam, T.W.; Caprio, A.C.; Lynch, A.M."
"CO528","Indian Creek","PIPO","Pinus ponderosa Douglas ex C. Lawson","ponderosa pine","Swetnam, T.W.",-105.13,39.37,"https://www.ncdc.noaa.gov/paleo/study/5082","Swetnam, T.W.; Lynch, A.M.; Raimo, B.J."
"NM560","Italian Canyon","PIFL","Pinus flexilis E. James","limber pine","Swetnam, T.W.",-105.47,36.73,"https://www.ncdc.noaa.gov/paleo/study/5083","Swetnam, T.W.; Caprio, A.C.; Lynch, A.M."
"NM061","McKenna Park","PIPO","Pinus ponderosa Douglas ex C. Lawson","ponderosa pine","Swetnam, T.W.",-108.5,33.25,"https://www.ncdc.noaa.gov/paleo/study/5084","Swetnam, T.W."
"NM554","Mouth of La Junta","PIPO","Pinus ponderosa Douglas ex C. Lawson","ponderosa pine","Swetnam, T.W.",-105.52,36.12,"https://www.ncdc.noaa.gov/paleo/study/5085","Swetnam, T.W.; Caprio, A.C.; Lynch, A.M."
"CO530","Oak Creek","PIPO","Pinus ponderosa Douglas ex C. Lawson","ponderosa pine","Swetnam, T.W.",-105.28,38.3,"https://www.ncdc.noaa.gov/paleo/study/5086","Swetnam, T.W.; Lynch, A.M.; Raimo, B.J."
"CO529","Ophir Creek","PIPO","Pinus ponderosa Douglas ex C. Lawson","ponderosa pine","Swetnam, T.W.",-105.13,38.07,"https://www.ncdc.noaa.gov/paleo/study/5087","Swetnam, T.W.; Lynch, A.M.; Raimo, B.J."
"CO531","Ormes Peak","PIPO","Pinus ponderosa Douglas ex C. Lawson","ponderosa pine","Swetnam, T.W.",-104.95,38.95,"https://www.ncdc.noaa.gov/paleo/study/5088","Swetnam, T.W.; Lynch, A.M.; Raimo, B.J."
"NM552","Osha Mountain","PIPO","Pinus ponderosa Douglas ex C. Lawson","ponderosa pine","Swetnam, T.W.",-105.42,36.3,"https://www.ncdc.noaa.gov/paleo/study/5089","Swetnam, T.W.; Harlan, T.P.; Kennedy Sutherland, E."
"NM557","Rio Pueblo","PIPO","Pinus ponderosa Douglas ex C. Lawson","ponderosa pine","Swetnam, T.W.",-105.6,36.15,"https://www.ncdc.noaa.gov/paleo/study/5090","Swetnam, T.W.; Caprio, A.C.; Lynch, A.M."
"NM553","Spring Canyon New Mexico","PIPO","Pinus ponderosa Douglas ex C. Lawson","ponderosa pine","Swetnam, T.W.",-106.37,32.72,"https://www.ncdc.noaa.gov/paleo/study/5091","Swetnam, T.W.; Caprio, A.C.; Lynch, A.M."
"NM063","White Creek","PSME","Pseudotsuga menziesii (Mirb.) Franco","Douglas-fir","Swetnam, T.W.",-108.5,33.25,"https://www.ncdc.noaa.gov/paleo/study/5092","Swetnam, T.W."
"CANA138","Campbell Dolomite Upland","PCGL","Picea glauca (Moench) Voss","white spruce","Szeicz, J.M.",-133.33,68.27,"https://www.ncdc.noaa.gov/paleo/study/5093","Szeicz, J.M.; MacDonald, G.M.; Lundberg, J."
"CANA118","Discovery Ridge (Trees grtr 200 years)","PCGL","Picea glauca (Moench) Voss","white spruce","Szeicz, J.M.",-126.7,65.35,"https://www.ncdc.noaa.gov/paleo/study/5094","Szeicz, J.M.; MacDonald, G.M."
"CANA117","Discovery Ridge (Trees less 200 years)","PCGL","Picea glauca (Moench) Voss","white spruce","Szeicz, J.M.",-126.7,65.35,"https://www.ncdc.noaa.gov/paleo/study/5095","Szeicz, J.M.; MacDonald, G.M."
"CANA120","Katherine Creek (Trees grtr 200 years)","PCGL","Picea glauca (Moench) Voss","white spruce","Szeicz, J.M.",-127.48,64.97,"https://www.ncdc.noaa.gov/paleo/study/5096","Szeicz, J.M.; MacDonald, G.M."
"CANA119","Katherine Creek (Trees less 200 years)","PCGL","Picea glauca (Moench) Voss","white spruce","Szeicz, J.M.",-127.48,64.97,"https://www.ncdc.noaa.gov/paleo/study/5097","Szeicz, J.M.; MacDonald, G.M."
"CANA122","Richardson Mountain (Trees grtr 100 years)","PCGL","Picea glauca (Moench) Voss","white spruce","Szeicz, J.M.",-136.28,66.72,"https://www.ncdc.noaa.gov/paleo/study/5098","Szeicz, J.M.; MacDonald, G.M.; Lundberg, J."
"CANA121","Richardson Mountain (Trees less 100 years)","PCGL","Picea glauca (Moench) Voss","white spruce","Szeicz, J.M.",-136.28,66.72,"https://www.ncdc.noaa.gov/paleo/study/5099","Szeicz, J.M.; MacDonald, G.M.; Lundberg, J."
"CANA124","Skipping Bullet (Trees grtr 200 years)","PCGL","Picea glauca (Moench) Voss","white spruce","Szeicz, J.M.",-127.57,64.98,"https://www.ncdc.noaa.gov/paleo/study/5100","Szeicz, J.M.; MacDonald, G.M.; Hutton, M."
